Season,Name,Age,Born,Flag,B,T,Ht,Wt,DoB,Yrs,GP,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,WAR,All-Star,HOF
1999,Jon Nunnally,27,US,,L,R,"5' 10""",190,"Nov 9, 1971",5,10,2,10,2,0,0,0,0,0,0,1,0,1,2,3,4,4,-0.1,No,No
1999,Troy O'Leary,29,US,,L,L,"6' 0""",175,"Aug 4, 1969",7,157,154,157,157,0,0,0,0,0,0,157,0,2,157,0,0,1,3.1,No,No
1999,José Offerman,30,DO,,B,R,"6' 0""",150,"Nov 8, 1968",10,149,147,149,133,0,0,8,128,0,0,0,0,0,0,17,1,0,2.8,Yes,No
1999,Tomo Ohka,23,JP,,B,R,"6' 1""",205,"Mar 18, 1976",1st,8,2,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,No,No
1999,Juan Peña,22,DO,,R,R,"6' 5""",210,"Jun 27, 1977",1st,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,No,No
1999,Mark Portugal,36,US,,R,R,"6' 0""",170,"Oct 30, 1962",15,31,27,3,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0.3,No,No
1999,Pat Rapp,31,US,,R,R,"6' 3""",195,"Jul 13, 1967",8,37,26,4,37,37,0,0,0,0,0,0,0,0,0,0,0,0,2,No,No
1999,Brian Rose,23,US,,R,R,"6' 3""",215,"Feb 13, 1976",3,22,18,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0.8,No,No
1999,Bret Saberhagen,35,US,,R,R,"6' 1""",160,"Apr 11, 1964",15,22,22,2,22,22,0,0,0,0,0,0,0,0,0,0,0,0,3.8,No,No
1999,Donnie Sadler,24,US,,R,R,"5' 6""",165,"Jun 17, 1975",2,49,29,49,39,0,0,0,10,9,14,1,6,1,8,4,1,11,0.3,No,No
1999,Marino Santana,27,DO,,R,R,"6' 1""",175,"May 10, 1972",2,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,No,No
1999,Mike Stanley,36,US,,R,R,"6' 1""",185,"Jun 25, 1963",14,136,112,136,111,0,0,111,0,0,0,0,0,0,0,20,23,0,1.9,No,No
1999,John Valentin,32,US,,R,R,"6' 0""",170,"Feb 18, 1967",8,113,111,113,111,0,0,0,0,111,0,0,0,0,0,1,1,0,1,No,No
1999,Jason Varitek,27,US,,B,R,"6' 2""",230,"Apr 11, 1972",3,144,131,144,140,0,140,0,0,0,0,0,0,0,0,2,8,0,1.9,No,No
1999,Wilton Veras,21,DO,,R,R,"6' 2""",186,"Jan 19, 1978",1st,36,34,36,35,0,0,0,0,35,0,0,0,0,0,0,1,0,-0.1,No,No
1999,Tim Wakefield,32,US,,R,R,"6' 2""",210,"Aug 2, 1966",7,49,17,6,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0.1,No,No
1999,John Wasdin,26,US,,R,R,"6' 2""",190,"Aug 5, 1972",5,45,0,7,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0.9,No,No
1999,Lenny Webster,34,US,,R,R,"5' 9""",185,"Feb 10, 1965",11,6,4,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,-0.3,No,No
1999,Bob Wolcott,25,US,,R,R,"6' 0""",190,"Sep 8, 1973",5,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
2000,Israel Alcántara,27,DO,,R,R,"6' 2""",180,"May 6, 1973",1st,21,9,21,11,0,0,5,0,0,0,1,0,7,7,8,8,0,0.3,No,No
2000,Manny Alexander,29,DO,,R,R,"5' 10""",150,"Mar 20, 1971",8,101,50,101,89,0,0,0,7,63,20,0,0,0,0,3,4,16,-0.7,No,No
2000,Rolando Arrojo,34,CU,,R,R,"6' 4""",215,"Jul 18, 1965",3,13,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.9,No,No
2000,Rod Beck,31,US,,R,R,"6' 1""",215,"Aug 3, 1968",10,34,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,1.1,No,No
2000,Sean Berry,34,US,,R,R,"5' 11""",200,"Mar 22, 1966",11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2,No,No
2000,Dante Bichette,36,US,,R,R,"6' 3""",215,"Nov 18, 1963",13,30,28,30,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0.3,No,No
2000,Rico Brogna,30,US,,L,L,"6' 2""",205,"Apr 18, 1970",8,43,14,43,37,0,0,37,0,0,0,0,0,0,0,2,5,7,-0.6,No,No
2000,Morgan Burkhart,28,US,,B,L,"5' 11""",225,"Jan 29, 1972",1st,25,20,25,6,0,0,5,0,0,0,1,0,0,1,19,3,0,0.4,No,No
2000,Héctor Carrasco,30,DO,,R,R,"6' 2""",235,"Oct 22, 1969",7,8,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,No,No
2000,Rheal Cormier,33,CA,,L,L,"5' 10""",185,"Apr 23, 1967",9,64,0,4,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0.2,No,No
2000,Paxton Crawford,22,US,,R,R,"6' 3""",205,"Aug 4, 1977",1st,7,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0.6,No,No
2000,Rich Croushore,29,US,,R,R,"6' 4""",210,"Aug 7, 1970",3,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No
2000,Midre Cummings,28,VI,,L,R,"6' 1""",190,"Oct 14, 1971",8,21,3,21,4,0,0,0,0,0,0,0,1,3,4,1,17,0,0.1,No,No
2000,Brian Daubach,28,US,,L,R,"6' 1""",201,"Feb 11, 1972",3,142,126,142,92,0,0,83,0,1,0,7,0,1,8,41,14,0,0.2,No,No
2000,Carl Everett,29,US,,B,R,"6' 0""",181,"Jun 3, 1971",8,137,127,137,126,0,0,0,0,0,0,0,126,0,126,5,10,0,4.7,Yes,No
2000,Jeff Fassero,37,US,,L,L,"6' 1""",180,"Jan 5, 1963",10,38,23,2,38,38,0,0,0,0,0,0,0,0,0,0,0,0,1.6,No,No
2000,Bryce Florie,30,US,,R,R,"6' 0""",185,"May 21, 1970",7,29,0,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0.1,No,No
2000,Jeff Frye,33,US,,R,R,"5' 9""",180,"Aug 31, 1966",7,69,56,69,64,0,0,0,52,3,0,1,2,13,15,3,5,3,0.3,No,No
2000,Gary Gaetti,41,US,,R,R,"6' 0""",180,"Aug 19, 1958",20,5,2,5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,-0.3,No,No
2000,Rich Garcés,29,VE,,R,R,"6' 0""",250,"May 18, 1971",8,64,0,6,64,64,0,0,0,0,0,0,0,0,0,0,0,0,2,No,No
2000,Nomar Garciaparra,26,US,,R,R,"6' 0""",165,"Jul 23, 1973",5,140,137,140,136,0,0,0,0,0,136,0,0,0,0,1,3,0,7.4,Yes,No
2000,Bernard Gilkey,33,US,,R,R,"6' 0""",170,"Sep 24, 1966",11,36,21,36,22,0,0,0,0,0,0,7,0,16,22,8,11,1,-0.1,No,No
2000,Scott Hatteberg,30,US,,L,R,"6' 1""",192,"Dec 14, 1969",6,92,59,92,49,0,48,0,0,1,0,0,0,0,0,20,28,0,0.1,No,No
2000,Mike Lansing,32,US,,R,R,"6' 0""",175,"Apr 3, 1968",8,49,38,49,49,0,0,0,49,1,0,0,0,0,0,0,1,1,-1.2,No,No
2000,Sang-Hoon Lee,29,KR,,L,L,"6' 1""",190,"Mar 11, 1971",1st,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0.3,No,No
2000,Darren Lewis,32,US,,R,R,"6' 0""",180,"Aug 28, 1967",11,97,75,97,89,0,0,0,0,0,0,18,41,37,89,5,4,11,0,No,No
2000,Derek Lowe,27,US,,R,R,"6' 6""",230,"Jun 1, 1973",4,74,0,8,74,74,0,0,0,0,0,0,0,0,0,0,0,0,3.5,Yes,No
2000,Pedro Martinez,28,DO,,R,R,"5' 11""",170,"Oct 25, 1971",9,29,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,11.7,Yes,Yes
2000,Ramón Martínez,32,DO,,L,R,"6' 4""",165,"Mar 22, 1968",13,27,27,2,27,27,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,No,No
2000,Lou Merloni,29,US,,R,R,"5' 10""",188,"Apr 6, 1971",3,40,35,40,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0.1,No,No
2000,Trot Nixon,26,US,,L,L,"6' 1""",195,"Apr 11, 1974",4,123,108,123,118,0,0,0,0,0,0,0,6,115,118,1,12,1,2.5,No,No
2000,Troy O'Leary,30,US,,L,L,"6' 0""",175,"Aug 4, 1969",8,138,133,138,137,0,0,0,0,0,0,137,0,0,137,0,1,0,1.1,No,No
2000,José Offerman,31,DO,,B,R,"6' 0""",150,"Nov 8, 1968",11,116,111,116,107,0,0,38,80,0,0,0,0,0,0,9,1,0,0.8,No,No
2000,Tomo Ohka,24,JP,,B,R,"6' 1""",205,"Mar 18, 1976",2,13,12,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,2.4,No,No
2000,Steve Ontiveros,39,US,,R,R,"6' 0""",180,"Mar 5, 1961",10,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,No,No
2000,Jesús Peña,25,DO,,L,L,"6' 0""",170,"Mar 8, 1975",2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,No,No
2000,Hipólito Pichardo,30,DO,,R,R,"6' 1""",160,"Aug 22, 1969",8,38,1,5,38,38,0,0,0,0,0,0,0,0,0,0,0,0,1.2,No,No
2000,Curtis Pride,31,US,,L,R,"6' 0""",205,"Dec 17, 1968",6,9,5,9,9,0,0,0,0,0,0,7,2,0,9,1,0,3,0,No,No
2000,Brian Rose,24,US,,R,R,"6' 3""",215,"Feb 13, 1976",4,15,12,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
2000,Donnie Sadler,25,US,,R,R,"5' 6""",165,"Jun 17, 1975",3,49,29,49,46,0,0,0,12,3,19,3,13,1,17,2,0,7,0.1,No,No
2000,Pete Schourek,31,US,,L,L,"6' 5""",195,"May 10, 1969",10,22,21,3,21,21,0,0,0,0,0,0,0,0,0,0,1,0,1,No,No
2000,Andy Sheets,28,US,,R,R,"6' 2""",180,"Nov 19, 1971",5,12,4,12,10,0,0,1,0,0,10,0,0,0,0,2,0,1,-0.3,No,No
2000,Dan Smith,24,US,,R,R,"6' 3""",210,"Sep 15, 1975",2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
2000,Ed Sprague,32,US,,R,R,"6' 2""",215,"Jul 25, 1967",10,33,32,33,31,0,0,3,0,30,0,0,0,0,0,1,1,0,-0.2,No,No
2000,Rob Stanifer,28,US,,R,R,"6' 3""",205,"Mar 10, 1972",3,8,0,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,No,No
2000,Mike Stanley,37,US,,R,R,"6' 1""",185,"Jun 25, 1963",15,58,51,58,39,0,0,39,0,0,0,0,0,0,0,18,5,0,0.3,No,No
2000,John Valentin,33,US,,R,R,"6' 0""",170,"Feb 18, 1967",9,10,10,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,-0.1,No,No
2000,Jason Varitek,28,US,,B,R,"6' 2""",230,"Apr 11, 1972",4,139,120,139,128,0,128,0,0,0,0,0,0,0,0,1,18,0,1.2,No,No
2000,Wilton Veras,22,DO,,R,R,"6' 2""",186,"Jan 19, 1978",2,49,45,49,49,0,0,0,0,49,0,0,0,0,0,0,0,1,-0.7,No,No
2000,Tim Wakefield,33,US,,R,R,"6' 2""",210,"Aug 2, 1966",8,52,17,5,51,51,0,0,0,0,0,0,0,0,0,0,1,0,0.2,No,No
2000,John Wasdin,27,US,,R,R,"6' 2""",190,"Aug 5, 1972",6,25,1,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0.3,No,No
2000,Tim Young,26,US,,L,L,"5' 9""",170,"Oct 15, 1973",2,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No
2001,Israel Alcántara,28,DO,,R,R,"6' 2""",180,"May 6, 1973",2,14,10,14,12,0,0,4,0,0,0,6,0,2,8,1,2,0,-0.3,No,No
2001,Rolando Arrojo,35,CU,,R,R,"6' 4""",215,"Jul 18, 1965",4,41,9,3,41,41,0,0,0,0,0,0,0,0,0,0,0,0,2.3,No,No
2001,Willie Banks,32,US,,R,R,"6' 1""",190,"Feb 27, 1969",8,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,No,No
2001,Rod Beck,32,US,,R,R,"6' 1""",215,"Aug 3, 1968",11,68,0,4,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0.8,No,No
2001,Dante Bichette,37,US,,R,R,"6' 3""",215,"Nov 18, 1963",14,107,96,107,53,0,0,0,0,0,0,37,0,16,53,46,11,0,0.5,No,No
2001,Morgan Burkhart,29,US,,B,L,"5' 11""",225,"Jan 29, 1972",2,11,7,11,5,0,0,5,0,0,0,0,0,0,0,6,3,0,-0.4,No,No
2001,Carlos Castillo,26,US,,R,R,"6' 2""",240,"Apr 21, 1975",4,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No
2001,Frank Castillo,32,US,,R,R,"6' 1""",180,"Apr 1, 1969",10,26,26,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,2.2,No,No
2001,David Cone,38,US,,L,R,"6' 1""",180,"Jan 2, 1963",16,25,25,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0,1.8,No,No
2001,Paxton Crawford,23,US,,R,R,"6' 3""",205,"Aug 4, 1977",2,8,7,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.6,No,No
2001,Brian Daubach,29,US,,L,R,"6' 1""",201,"Feb 11, 1972",4,122,113,122,119,0,0,106,0,0,0,6,0,8,14,0,5,1,2.1,No,No
2001,Todd Erdos,27,US,,R,R,"6' 1""",205,"Nov 21, 1973",5,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,No,No
2001,Carl Everett,30,US,,B,R,"6' 0""",181,"Jun 3, 1971",9,102,99,102,93,0,0,0,0,0,0,0,84,9,93,7,3,0,1.1,No,No
2001,Bryce Florie,31,US,,R,R,"6' 0""",185,"May 21, 1970",8,7,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,No,No
2001,Casey Fossum,23,US,,L,L,"6' 1""",160,"Jan 6, 1978",1st,13,7,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.4,No,No
2001,Rich Garcés,30,VE,,R,R,"6' 0""",250,"May 18, 1971",9,62,0,3,62,62,0,0,0,0,0,0,0,0,0,0,0,0,1,No,No
2001,Nomar Garciaparra,27,US,,R,R,"6' 0""",165,"Jul 23, 1973",6,21,21,21,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0.4,No,No
2001,Craig Grebeck,36,US,,R,R,"5' 8""",160,"Dec 29, 1964",12,23,12,23,23,0,0,0,0,0,23,0,0,0,0,0,0,0,-0.8,No,No
2001,Scott Hatteberg,31,US,,L,R,"6' 1""",192,"Dec 14, 1969",7,94,71,94,72,0,72,0,0,0,0,0,0,0,0,8,20,0,-1.2,No,No
2001,Shea Hillenbrand,25,US,,R,R,"6' 1""",200,"Jul 27, 1975",1st,139,121,139,134,0,0,6,0,129,0,0,0,0,0,1,5,2,0.4,No,No
2001,Marcus Jensen,28,US,,B,R,"6' 4""",195,"Dec 14, 1972",6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,No,No
2001,Sun-Woo Kim,23,KR,,R,R,"6' 2""",180,"Sep 4, 1977",1st,20,2,3,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No
2001,Mike Lansing,33,US,,R,R,"6' 0""",175,"Apr 3, 1968",9,106,97,106,105,0,0,0,31,0,76,0,0,0,0,0,4,2,0.1,No,No
2001,Darren Lewis,33,US,,R,R,"6' 0""",180,"Aug 28, 1967",12,82,41,82,69,0,0,0,0,0,0,27,21,29,69,6,3,18,-0.1,No,No
2001,James Lofton,27,US,,B,R,"5' 10""",170,"Mar 6, 1974",1st,8,6,8,7,0,0,0,0,0,7,0,0,0,0,0,2,0,-0.4,No,No
2001,Derek Lowe,28,US,,R,R,"6' 6""",230,"Jun 1, 1973",5,67,3,4,67,67,0,0,0,0,0,0,0,0,0,0,0,0,2.2,No,No
2001,Pedro Martinez,29,DO,,R,R,"5' 11""",170,"Oct 25, 1971",10,18,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,5.1,No,Yes
2001,Allen McDill,29,US,,L,L,"6' 0""",155,"Aug 23, 1971",4,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No
2001,Lou Merloni,30,US,,R,R,"5' 10""",188,"Apr 6, 1971",4,52,39,52,50,0,0,0,5,1,45,0,0,0,0,0,3,1,0.5,No,No
2001,Doug Mirabelli,30,US,,R,R,"6' 1""",205,"Oct 18, 1970",6,54,43,54,52,0,52,0,0,0,0,0,0,0,0,1,4,0,1.3,No,No
2001,Trot Nixon,27,US,,L,L,"6' 1""",195,"Apr 11, 1974",5,148,137,148,145,0,0,0,0,0,0,0,70,83,145,1,3,3,3.8,No,No
2001,Hideo Nomo,32,JP,,R,R,"6' 2""",210,"Aug 31, 1968",7,33,33,2,33,33,0,0,0,0,0,0,0,0,0,0,0,0,3.1,No,No
2001,Troy O'Leary,31,US,,L,L,"6' 0""",175,"Aug 4, 1969",9,104,86,104,89,0,0,0,0,0,0,52,0,41,89,4,13,1,-0.6,No,No
2001,José Offerman,32,DO,,B,R,"6' 0""",150,"Nov 8, 1968",12,128,126,128,126,0,0,43,91,0,0,0,0,0,0,0,2,0,1.5,No,No
2001,Tomo Ohka,25,JP,,B,R,"6' 1""",205,"Mar 18, 1976",3,12,11,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,No,No
2001,Joe Oliver,35,US,,R,R,"6' 3""",215,"Jul 24, 1965",13,5,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
2001,Hipólito Pichardo,31,DO,,R,R,"6' 1""",160,"Aug 22, 1969",9,30,0,6,30,30,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
2001,Calvin Pickering,24,VI,,L,L,"6' 5""",283,"Sep 29, 1976",3,17,13,17,12,0,0,12,0,0,0,0,0,0,0,2,4,0,0.3,No,No
2001,Bill Pulsipher,27,US,,L,L,"6' 3""",230,"Oct 9, 1973",5,23,0,4,23,23,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
2001,Manny Ramirez,29,DO,,R,R,"6' 0""",225,"May 30, 1972",9,142,142,142,55,0,0,0,0,0,0,55,0,0,55,87,0,0,5.2,Yes,No
2001,Bret Saberhagen,37,US,,R,R,"6' 1""",160,"Apr 11, 1964",16,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
2001,Ángel Santos,21,PR,,B,R,"5' 11""",178,"Aug 14, 1979",1st,9,4,9,6,0,0,0,6,0,0,0,0,0,0,0,1,2,-0.4,No,No
2001,Pete Schourek,32,US,,L,L,"6' 5""",195,"May 10, 1969",11,33,0,1,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0.1,No,No
2001,Chris Stynes,28,US,,R,R,"5' 9""",175,"Jan 19, 1973",7,96,87,96,91,0,0,0,43,46,0,3,0,0,3,0,7,0,1.2,No,No
2001,Ugueth Urbina,27,VE,,R,R,"6' 2""",185,"Feb 15, 1974",7,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0.8,No,No
2001,John Valentin,34,US,,R,R,"6' 0""",170,"Feb 18, 1967",10,20,16,20,20,0,0,0,0,3,18,0,0,0,0,0,0,0,0,No,No
2001,Jason Varitek,29,US,,B,R,"6' 2""",230,"Apr 11, 1972",5,51,47,51,50,0,50,0,0,0,0,0,0,0,0,0,3,0,1.4,No,No
2001,Tim Wakefield,34,US,,R,R,"6' 2""",210,"Aug 2, 1966",9,45,17,2,45,45,0,0,0,0,0,0,0,0,0,0,0,0,2.8,No,No
2002,Benny Agbayani,30,US,,R,R,"6' 0""",225,"Dec 28, 1971",5,13,9,13,13,0,0,0,0,0,0,11,1,3,13,0,0,1,0.4,No,No
2002,Shane Andrews,30,US,,R,R,"6' 1""",215,"Aug 28, 1971",7,7,3,7,7,0,0,2,0,4,0,1,0,0,1,1,1,0,-0.1,No,No
2002,Rolando Arrojo,36,CU,,R,R,"6' 4""",215,"Jul 18, 1965",5,29,8,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,No,No
2002,Carlos Baerga,33,PR,,B,R,"5' 11""",165,"Nov 4, 1968",11,73,37,73,18,0,0,0,17,1,0,0,0,0,0,32,32,1,-0.1,No,No
2002,Willie Banks,33,US,,R,R,"6' 1""",190,"Feb 27, 1969",9,29,0,3,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0.5,No,No
2002,Kevin Brown,29,US,,R,R,"6' 2""",200,"Apr 21, 1973",7,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,No,No
2002,John Burkett,37,US,,R,R,"6' 2""",175,"Nov 28, 1964",14,29,29,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0.9,No,No
2002,Frank Castillo,33,US,,R,R,"6' 1""",180,"Apr 1, 1969",11,36,23,1,36,36,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,No,No
2002,Tony Clark,30,US,,B,R,"6' 8""",205,"Jun 15, 1972",8,90,71,90,85,0,0,85,0,0,0,0,0,0,0,2,7,0,-1.1,No,No
2002,Johnny Damon,28,US,,L,L,"6' 2""",205,"Nov 5, 1973",8,154,151,154,151,0,0,0,0,0,0,0,151,0,151,1,2,1,4.8,Yes,No
2002,Brian Daubach,30,US,,L,R,"6' 1""",201,"Feb 11, 1972",5,137,121,137,101,0,0,60,0,0,0,35,0,13,48,28,15,0,1.8,No,No
2002,Juan Díaz,28,CU,,R,R,"6' 2""",269,"Feb 19, 1974",1st,4,2,4,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0.1,No,No
2002,Alan Embree,32,US,,L,L,"6' 2""",185,"Jan 23, 1970",9,32,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0.8,No,No
2002,Cliff Floyd,29,US,,L,R,"6' 5""",220,"Dec 5, 1972",10,47,44,47,26,0,0,0,0,0,0,21,0,6,26,19,3,0,1.6,No,No
2002,Casey Fossum,24,US,,L,L,"6' 1""",160,"Jan 6, 1978",2,43,12,4,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0.9,No,No
2002,Rich Garcés,31,VE,,R,R,"6' 0""",250,"May 18, 1971",10,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,No,No
2002,Nomar Garciaparra,28,US,,R,R,"6' 0""",165,"Jul 23, 1973",7,156,153,156,154,0,0,0,0,0,154,0,0,0,0,0,3,0,6.8,Yes,No
2002,Wayne Gomes,29,US,,R,R,"6' 2""",215,"Jan 15, 1973",6,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0.1,No,No
2002,Josh Hancock,24,US,,R,R,"6' 3""",217,"Apr 11, 1978",1st,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,No,No
2002,Chris Haney,33,US,,L,L,"6' 3""",185,"Nov 16, 1968",11,24,0,2,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0.1,No,No
2002,Rickey Henderson,43,US,,R,L,"5' 10""",180,"Dec 25, 1958",24,72,46,72,54,0,0,0,0,0,0,49,4,1,54,5,8,17,0.4,No,Yes
2002,Dustin Hermanson,29,US,,R,R,"6' 3""",195,"Dec 21, 1972",8,12,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,No,No
2002,Shea Hillenbrand,26,US,,R,R,"6' 1""",200,"Jul 27, 1975",2,156,154,156,156,0,0,0,0,156,0,0,0,0,0,0,1,0,4.3,Yes,No
2002,Bob Howry,28,US,,L,R,"6' 5""",215,"Aug 4, 1973",5,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,No,No
2002,Sun-Woo Kim,24,KR,,R,R,"6' 2""",180,"Sep 4, 1977",2,15,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,No,No
2002,Derek Lowe,29,US,,R,R,"6' 6""",230,"Jun 1, 1973",6,32,32,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0,7.3,Yes,No
2002,Pedro Martinez,30,DO,,R,R,"5' 11""",170,"Oct 25, 1971",11,30,30,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,6.4,Yes,Yes
2002,Lou Merloni,31,US,,R,R,"5' 10""",188,"Apr 6, 1971",5,84,54,84,81,0,0,3,66,8,5,1,0,1,2,0,4,7,1.3,No,No
2002,Doug Mirabelli,31,US,,R,R,"6' 1""",205,"Oct 18, 1970",7,57,42,57,50,0,50,0,0,0,0,0,0,0,0,4,7,0,0.5,No,No
2002,Bry Nelson,28,US,,B,R,"5' 10""",200,"Jan 27, 1974",1st,25,8,25,22,0,0,0,11,0,0,7,2,2,11,1,4,7,0,No,No
2002,Trot Nixon,28,US,,L,L,"6' 1""",195,"Apr 11, 1974",6,152,145,152,152,0,0,0,0,0,0,0,13,145,152,0,2,1,2.9,No,No
2002,José Offerman,33,DO,,B,R,"6' 0""",150,"Nov 8, 1968",13,72,61,72,43,0,0,41,0,0,0,0,0,2,2,24,9,2,0.3,No,No
2002,Darren Oliver,31,US,,R,L,"6' 3""",250,"Oct 6, 1970",10,14,9,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.5,No,No
2002,Manny Ramirez,30,DO,,R,R,"6' 0""",225,"May 30, 1972",10,120,118,120,68,0,0,0,0,0,0,64,0,7,68,51,2,0,6,Yes,No
2002,Freddy Sanchez,24,US,,R,R,"6' 0""",200,"Dec 21, 1977",1st,12,4,12,9,0,0,0,5,0,5,0,0,0,0,1,2,4,0,No,No
2002,Rey Sánchez,34,PR,,R,R,"5' 10""",180,"Oct 5, 1967",12,107,104,107,106,0,0,0,100,0,10,0,0,0,0,0,2,0,1.5,No,No
2002,Ugueth Urbina,28,VE,,R,R,"6' 2""",185,"Feb 15, 1974",8,61,0,2,61,61,0,0,0,0,0,0,0,0,0,0,0,0,1.4,Yes,No
2002,Jason Varitek,30,US,,B,R,"6' 2""",230,"Apr 11, 1972",6,132,122,132,127,0,127,0,0,0,0,0,0,0,0,1,6,0,2.1,No,No
2002,Tim Wakefield,35,US,,R,R,"6' 2""",210,"Aug 2, 1966",10,45,15,3,45,45,0,0,0,0,0,0,0,0,0,0,0,0,3.9,No,No
2003,Andy Abad,30,US,,L,L,"6' 1""",184,"Aug 25, 1972",2,9,4,9,8,0,0,7,0,0,0,0,0,1,1,0,1,1,-0.3,No,No
2003,Héctor Almonte,27,DO,,R,R,"6' 2""",190,"Oct 17, 1975",2,7,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
2003,Bronson Arroyo,26,US,,R,R,"6' 3""",185,"Feb 24, 1977",4,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,No,No
2003,Adrian Brown,29,US,,B,R,"6' 0""",175,"Feb 7, 1974",7,9,2,9,9,0,0,0,0,0,0,3,6,0,9,0,0,2,-0.1,No,No
2003,John Burkett,38,US,,R,R,"6' 2""",175,"Nov 28, 1964",15,32,30,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0,1.5,No,No
